,sentence,category,label,race
16120,loud besos thotcho bitch fucking life fuckboy,offensive_language,1,1
11572,tell badd bitch listen bad health,offensive_language,1,1
18961,eleven bummy hoe right sis splash peppermint soap shit ain necessary,offensive_language,1,0
23171,bitch don take order right fucking become,offensive_language,1,1
9824,highland bitchk bitch stupid blood fuck deja thoe,offensive_language,1,0
13562,whitney true sob sob weep sob crack industry lose champion ripwhitney dumb bitch,offensive_language,1,3
16945,prettyndhate everybody pregnant bitch waste,offensive_language,1,0
12284,lmfaoo somebody comment book say medical attention bitch read,offensive_language,1,0
5087,veronicalewis hillbilly audience squander,offensive_language,1,3
14747,coleymonique niggas world bitch mess friend nigga,offensive_language,1,0
21652,pretty nail bitch bail outta jail bitch,offensive_language,1,0
13956,put hand down bitch ain gon shoot,offensive_language,1,0
5704,cbfollowheidi black girl funny talk literate pathetic dick riding die hard fan rofl disgust retard,offensive_language,1,3
20351,xbrandi real bitch suck dick,offensive_language,1,0
21277,take pic school bathroom fuck stupid retard,offensive_language,1,3
9454,watch nick childish ass bitch sidehoenextdoor nick play,offensive_language,1,0
3543,ivettebrianna fag,offensive_language,1,1
22703,hoe think sucker nigga write across forehead,offensive_language,1,0
18876,denytheprophecy noneshallpass bitch dick dinner,offensive_language,1,0
457,wanna nigga trinna saving account omg imma funny ass bitch man real shit,offensive_language,1,0
5394,cblaze sorry eat pussy,offensive_language,1,0
19829,peaceloveweed these hoe want belvita http dcvvetxeq,offensive_language,1,0
20768,try rob wop bitch critical,offensive_language,1,0
9133,flashin money bitch nail,offensive_language,1,0
20913,smokin loud ass panic wwn show hoe start vanish,offensive_language,1,0
20732,ass bitch hips bitch thighs bitch fine bitch bad way live,offensive_language,1,0
7651,bitch corny lol,offensive_language,1,0
4783,stevenlevandow bitch stat,offensive_language,1,0
20144,thecoreyholcomb these bitch somewhere cough mug http pow shkwiz,offensive_language,1,0
23935,hold bitch pray imma grab bible,offensive_language,1,0
20466,rand full retard richardbspencer senrandpaul isn playing game retarded http zpkimh ftg,offensive_language,1,3
23230,ain job diploma money bitch parent don money weed act adult,offensive_language,1,0
18609,babyyhogg ayy fag have party tonight weidie,offensive_language,1,1
19461,korsczurek hold koala take selfie kangaroo see bunch bad ass bird prey pet fucking emu wtf,offensive_language,1,3
15881,jukeyxo girl sit face nose pussy ride nose bull keeper,offensive_language,1,3
10373,mind money bad bitch ride round city spend cash,offensive_language,1,0
22266,trust bitch wife bitch,offensive_language,1,0
10213,don iphone manually ignore these hoe http yxmhy,offensive_language,1,3
14375,bigghostltd shit hoes post instagram http,offensive_language,1,0
949,str chazer bet bitch deaf lyte word treat queen huh,offensive_language,1,0
7578,nicca bepatient,offensive_language,1,0
21444,deal breaker pussy shouldn smell sweaty hoop short,offensive_language,1,0
8611,damn hate bitch argue shit,offensive_language,1,0
3540,itsmekylewayne yeaa black bitch actin good average nigga credit pussy,offensive_language,1,0
22566,well basically go full retard let blast,offensive_language,1,3
8519,congratulation stick materialistic bitch,offensive_language,1,3
15432,haley dych wonder attractive huge bitch,offensive_language,1,3
9937,cry bitch chiefs fan friendly debate,offensive_language,1,3
12751,man fuck inch life unbothered bitch carryon,offensive_language,1,0
4804,superheroreport show these bitch http dtvqwi,offensive_language,1,0
24762,niggas bitch,offensive_language,1,0
20074,strapdafool naw deez ain hoe gota add str,offensive_language,1,0
15048,dreadjackson break hoe word face,offensive_language,1,0
11961,pear bitch pear,offensive_language,1,3
20888,slowbro over hoe,offensive_language,1,0
21933,bitch cee murda http psfpugys,offensive_language,1,0
3335,homelessbitch bitch have smoke,offensive_language,1,1
1778,idisrespecthoez godofmilfs single mom prove pussy lol fckd truuu,offensive_language,1,0
4949,theonlybdavey bitch uggo fuck,offensive_language,1,0
1581,truth under miami keeper hard find hoe brain wrestle,offensive_language,1,3
12876,mom real bitch,offensive_language,1,1
6143,iamkrause dayd presidents coz bitch hoe makin money way,offensive_language,1,0
8198,brooo chinese sound goooood hoe momma make carne con chile guess gucci,offensive_language,1,1
23323,get to block dumb hoe,offensive_language,1,0
1861,najmaaa ali lool agree stopitfive fuck show watch misfit wen simone wife hoe saddest,offensive_language,1,0
19967,santo brina mess someone else man clarify self side hoe,offensive_language,1,3
16972,queen quita touchdown pussy nigga,offensive_language,1,0
2478,arianagrande bitch cumwiththewind,offensive_language,1,0
13285,nigga go room bitch,offensive_language,1,0
8447,cheater cheater pumpkin eater find good white trash hoe trashy sloot,offensive_language,1,3
18473,lex lloyd bitch look,offensive_language,1,0
23460,stupid fucking bitch,offensive_language,1,1
2789,cassiusclay hoe,offensive_language,1,0
4274,nigggapino bitch amp trinna change,offensive_language,1,0
5998,garcialaura watch finna hit hoe put,offensive_language,1,0
3299,grandehead hoe bootleg haha wanna borrow,offensive_language,1,1
9539,shit change doe find bitch haha,offensive_language,1,0
6056,gypsydylann real girl impress bitch,offensive_language,1,0
11527,nigca neva tell bitch bomb azz puzzy kill yaself bitch http czxrv,offensive_language,1,0
15693,ckmull good girl worth bitch,offensive_language,1,0
5363,vivmmxii yuhh finna hit hoe,offensive_language,1,0
19361,jillxoxo anxiety cunt,offensive_language,1,3
23163,hairy white man redneck tendency absolutely love aretha franklin fuck hater,offensive_language,1,3
21810,these hoe say think,offensive_language,1,0
23111,yaz bitch yaz http eomrmqwnqt,offensive_language,1,0
1957,yeyo helenbabeey look benz bitch shit http ixjzh lmaooo,offensive_language,1,0
442,eff let cripple http ksamx jpfv,offensive_language,1,3
12188,kanye new video bitch mane bruh go throw shot barrack den wit dat shit,offensive_language,1,0
14166,amandaner royaltyclubvp yeah feed jealous skinny bitch,offensive_language,1,1
9735,win title smack hoe mnymknmich big ben go smack hoe lose sorry vonshayeb,offensive_language,1,0
46,quick piece pussy call drive,offensive_language,1,0
15758,jasperdolphin wanna put food bitch pussy take cool picture don bitch don food pussy,offensive_language,1,0
6779,noobde rodriguezliam draw perfect scorpion write name retard,offensive_language,1,3
2578,benny balboa lmfaoo stupid lha bitch know yrs hoe,offensive_language,1,0
9936,associate entertain bitch ass nigga beyond comprehension,offensive_language,1,0
7819,man feel bitch live off female havin buy shit fucc dependent someone,offensive_language,1,0
9917,sleep bitch sleep youuu,offensive_language,1,3
11503,post picture woman hoe jump off bridge tonight lol,offensive_language,1,0
16047,kingshelton hell nah bitch http owr bjozz,offensive_language,1,0
6488,kiela home fag didn feel puttin shit,offensive_language,1,0
18623,balvarezzzz phonekibagami balvarezzzz hurt feeling phone pull hoe wit nice weave,offensive_language,1,0
19215,iamswagnificant real hoe let turn house wife let start catch,offensive_language,1,0
689,crack whip cracker,offensive_language,1,3
15526,hornyfact girl know bitch like boyfriend,offensive_language,1,1
7321,xdsmooth bet fuck bitch tho,offensive_language,1,0
20885,slim niggah love thick,offensive_language,1,0
15084,ehssecretadmire cartermarteeny murder pussy,offensive_language,1,0
23298,dream fucking chick fuck real life pussy well dream,offensive_language,1,1
21979,bitch isn pretty show off body picture nasty,offensive_language,1,1
10039,chillin wit bitch cuz lotta niccas fake,offensive_language,1,0
2123,niggah actin hoe sale,offensive_language,1,0
11953,lame buy clothe look real military clothing wear fun star bitch,offensive_language,1,3
1057,well damn jackthejokster side hoe claim boyfriend https jtj jjtfto,offensive_language,1,0
2351,alaquannd laugh hoe,offensive_language,1,0
9612,change shit hoe,offensive_language,1,0
8243,carl bitch,offensive_language,1,0
12721,man selfie bitch do not change look case monday jay bey poster ijs,offensive_language,1,3
24079,imagine white people honkey nigga lol,offensive_language,1,1
5982,freddurst shut faggot care,offensive_language,1,1
2552,barackobama weed legal pussy smoke shit,offensive_language,1,0
591,wanna green ranger evil duh bitch,offensive_language,1,1
21463,don stunt these hoe instagram teamrealbooty http vchxqgmbde,offensive_language,1,0
11126,def call dwight cradle robbing faggot kobe,offensive_language,1,3
9060,fat bitch twitter name princesscookieneckbackcrack lmaoo,offensive_language,1,0
1625,slim look cotton picker tho three put field work damn dee joke,offensive_language,1,0
24368,pussy boy go die bitch,offensive_language,1,0
18492,soulfulsiren vizyisignant waive pussy fee bye lawrence,offensive_language,1,0
21570,homiez bitch homiez,offensive_language,1,0
8719,miguel hulkamania leg drop bitch top rope,offensive_language,1,1
7351,yajairab nigglet,offensive_language,1,1
5078,uptownraise shame mama didn teach call woman bitch well ain fortunate guess,offensive_language,1,0
84,blacknerdjade sis break bitch shrug tell work,offensive_language,1,1
21654,quicc blast bitch cash bitch,offensive_language,1,0
2492,asvprvchel kittty jpg nah bitch stank,offensive_language,1,0
2737,caelang nigga eat hoe lol,offensive_language,1,0
24022,wonder girl call eachotha bitches cool nigga call dem mfas body dontgetit,offensive_language,1,0
20460,rack city bitch,offensive_language,1,0
15870,jstkeepscrollin trash weare xci gay chris bosh joke old,offensive_language,1,0
1854,meezytk text hoe http uhs ayostew,offensive_language,1,1
24279,hoe shit roxy shit dawggg swear ain knw kia fight,offensive_language,1,0
13941,pussy get to trash adolfhibsta love life sad lol cqminaj glad khloe dump french ghetto ass,offensive_language,1,0
2856,chrisworldpeace guess make black double nigger huh,offensive_language,1,3
17054,realbobbyjay drop hoe exe amp groupie focus,offensive_language,1,0
17459,stormydaniel chick shoot filing under heartless cunt,offensive_language,1,3
17700,theonlyreed pussy gon tell truth let hope cause i m a kill,offensive_language,1,0
1660,lilboodyjudy tryna snow dick gon nicca wreck tryn pull,offensive_language,1,0
7983,tell lot people cool hoe don understand someone wouldn,offensive_language,1,3
10243,don understand people say yea first smoke didn high cause damn fuckin suck bruh retarded high,offensive_language,1,1
10484,hate txtn niggah man lol killem,offensive_language,1,0
11992,wifey over bitch money over cuz money under nothing life blur way,offensive_language,1,3
6860,prettymofocka pussy,offensive_language,1,0
1354,katefrancesss majority news feed people argue mean redneck vermontproblem,offensive_language,1,3
12415,niggas thinkin tep talk apart party set,offensive_language,1,0
502,sorry fuck bitch dig nigga kingl,offensive_language,1,0
12574,lol father bitch pour arizona tea themselves video,offensive_language,1,3
5878,don bitch rockin club wit boy connor,offensive_language,1,0
10988,tell chick tell truth realest bitch meet show proof,offensive_language,1,0
9678,hate bitch mess,offensive_language,1,0
6202,jaaaaaade shut miss fag,offensive_language,1,1
20567,run dangerously low cigarette these bitch well till,offensive_language,1,0
854,oomf chilling till bitch hit,offensive_language,1,0
7682,scratch off mine kinghorsedick pay pussy bucket list,offensive_language,1,0
12524,lmaoo downgrade jayin ass bitch,offensive_language,1,0
13289,nigga wus graduating eat pie wasn grade hoe,offensive_language,1,0
3004,deeznutsdoe shut mouth little fuckin bitch,offensive_language,1,1
11343,type guy bitch hot sweating,offensive_language,1,3
2990,dearionbasedgod nigga fuck plano school hard bitch way well richardson,offensive_language,1,0
10247,don want good girl fall inlove these freak hoe,offensive_language,1,0
14612,causewereguy flirt bitch twitter http pgoqqjys,offensive_language,1,0
4779,stevework bush take many vacation republican teabagger pusse wah,offensive_language,1,3
907,realtalk hoe try serious someone don expect piece meat,offensive_language,1,3
12516,lmaoo leanandcuisine bad bitch hit match bad bitch bat eyelashe match,offensive_language,1,1
3214,fulf shawnfulf peckerwood,offensive_language,1,0
17413,steadmanterri wheeler kashhh bitch lol,offensive_language,1,0
19701,mjr success amp wes bitch dead,offensive_language,1,0
1513,sexmatical these kid call nigger http wgvceponh,offensive_language,1,0
21045,these sex gif fucking retard,offensive_language,1,1
3163,fatass mee pussy,offensive_language,1,0
10809,wanna bad bitch snap chat,offensive_language,1,3
11793,case forget hoe dot dollar work haven sleep,offensive_language,1,3
3774,kazatta girl let hoe belong world cuff,offensive_language,1,0
2484,articulate aura bitches don wanna play basketball look sexy bro,offensive_language,1,0
9301,fuck wnba fuck dyke set gotnoset,offensive_language,1,0
15750,janasiaaa shouldn club pacdagoat club see bitch reject dance man,offensive_language,1,3
13416,nobody care fucking fag damn bring bitch water you re thirsty fuck fucknigga,offensive_language,1,1
11794,class drunk broad presentation chipotle bitch live tease feedme,offensive_language,1,3
19774,obehi saaani obehi wetin happen school behave pussy,offensive_language,1,0
17904,tyleriam thediorhomie tyleriam lmaooooooo see bitch deltron concert blood,offensive_language,1,1
1702,bbluedreamm pouyalilpou depress hoe same,offensive_language,1,1
2961,danielm hell he s honky brah,offensive_language,1,0
13842,pickup line cat lady love pussy wait literally mean cat,offensive_language,1,3
3704,juice bout wack ass dread nigg,offensive_language,1,0
18378,junebugg voiceofdstreetz hell yea save money hoe,offensive_language,1,0
19068,grindingdude hell obama flat lied reelect killery diff karma bitch http,offensive_language,1,3
13157,main wiggas chloetarantino http oaybfejh,offensive_language,1,3
15395,guycode flirt bitch twitter http ubftgh,offensive_language,1,0
14538,bugalou hoe under skin,offensive_language,1,0
24243,timeline look thirsty basic hoe talk bout same nigga don matter ctfuu,offensive_language,1,0
6777,noah refer girl bitch suck betdat,offensive_language,1,3
21742,these bitch talk shit whisper,offensive_language,1,0
3393,horsepower naw nigga bitch tip toe wooden floor,offensive_language,1,0
3968,lukethetruth iiiiiiinnnnnn hoe bro http xxnu,offensive_language,1,0
2765,capodaasshole alejandro bihhh lmaooo niggas ain hoe think win,offensive_language,1,0
20488,real niggas let real bitch cum first,offensive_language,1,0
6916,reneexomarie yeah do not wana bring pussy tell find mexican city full,offensive_language,1,1
11729,hardly hoe anymore lol,offensive_language,1,0
